,COUNTYFP,NEVER,RARELY,SOMETIMES,FREQUENTLY,ALWAYS,SIMILARITY
390,17077,0.066,0.078,0.151,0.209,0.496,0.09173330910852397
391,19043,0.123,0.084,0.13699999999999998,0.284,0.371,0.091804139340228
392,16007,0.151,0.12,0.102,0.243,0.385,0.0920326029187483
393,22007,0.079,0.034,0.213,0.206,0.468,0.09213576938409967
394,29197,0.05,0.101,0.211,0.222,0.416,0.09221171292194937
395,31101,0.093,0.15,0.13,0.235,0.393,0.09224966124599047
396,1025,0.049,0.08800000000000001,0.16399999999999998,0.268,0.43,0.09233634170791044
397,30035,0.084,0.154,0.17,0.196,0.396,0.09242835062901424
398,55065,0.056,0.098,0.197,0.253,0.396,0.09244998647917696
399,28133,0.13699999999999998,0.064,0.118,0.182,0.498,0.09270382947861433
400,48319,0.043,0.091,0.163,0.247,0.456,0.09286010984270912
401,29167,0.183,0.109,0.103,0.189,0.416,0.09290317540321212
402,49003,0.084,0.116,0.111,0.27,0.419,0.09293546147730694
403,12123,0.103,0.086,0.19,0.145,0.476,0.09309672389509743
404,40023,0.064,0.113,0.119,0.251,0.454,0.09316651759081693
405,27099,0.071,0.107,0.113,0.262,0.448,0.09317725044236927
406,19101,0.07400000000000001,0.116,0.221,0.191,0.398,0.09328987083279727
407,27151,0.17,0.113,0.152,0.212,0.353,0.09328987083279727
408,13223,0.097,0.068,0.108,0.233,0.494,0.09331130692472377
409,29097,0.138,0.152,0.147,0.17600000000000002,0.388,0.09332738076256078
410,16037,0.069,0.029,0.199,0.244,0.458,0.09354143466934853
411,20125,0.16399999999999998,0.132,0.102,0.195,0.407,0.09361089680160102
412,22049,0.116,0.083,0.127,0.29,0.383,0.09364827814754524
413,19089,0.077,0.151,0.17600000000000002,0.183,0.413,0.09367496997597598
414,22061,0.102,0.08,0.111,0.29,0.417,0.09372833082905084
415,30001,0.165,0.127,0.102,0.18,0.425,0.09381897462667137
416,20013,0.08900000000000001,0.149,0.183,0.197,0.382,0.0939095309327014
417,13297,0.106,0.127,0.184,0.141,0.442,0.0940053189984482
418,40107,0.112,0.035,0.241,0.193,0.419,0.09405849243954532
419,29099,0.042,0.117,0.17800000000000002,0.21600000000000005,0.447,0.09412226091632098
420,29125,0.098,0.158,0.121,0.198,0.424,0.0942443632266673
421,27091,0.18,0.115,0.134,0.205,0.366,0.09438749917229504
422,18025,0.067,0.08900000000000001,0.118,0.261,0.465,0.09441927769264072
423,21109,0.183,0.068,0.092,0.235,0.421,0.09443516294262427
424,45077,0.066,0.059,0.146,0.236,0.493,0.09456743625582753
425,13181,0.073,0.104,0.111,0.233,0.479,0.09462029380635004
426,47011,0.121,0.098,0.126,0.282,0.373,0.09464142856064672
427,13049,0.065,0.094,0.15,0.196,0.495,0.09468368391650167
428,22013,0.078,0.052000000000000005,0.17,0.29100000000000004,0.409,0.09469424480928082
429,18029,0.083,0.1,0.168,0.277,0.371,0.09496315074806648
430,54043,0.091,0.077,0.16399999999999998,0.16699999999999998,0.501,0.09496841580230768
431,19191,0.122,0.044,0.151,0.177,0.505,0.095005263012109
432,5111,0.077,0.098,0.141,0.287,0.397,0.09502105029939416
433,47025,0.163,0.114,0.091,0.236,0.397,0.09520504188329523
434,13213,0.193,0.03,0.182,0.177,0.417,0.09527853903162033
435,55113,0.058,0.126,0.133,0.256,0.4270000000000001,0.09529428104561156
436,18061,0.094,0.084,0.205,0.258,0.359,0.09542012366372203
437,48295,0.147,0.14300000000000002,0.099,0.195,0.415,0.09542536350467837
438,48277,0.054000000000000006,0.095,0.135,0.238,0.478,0.0954515583948214
439,47095,0.133,0.14300000000000002,0.166,0.201,0.35700000000000004,0.09561903576171428
440,21207,0.096,0.138,0.195,0.206,0.365,0.09565040512198576
441,54015,0.098,0.097,0.162,0.152,0.491,0.09584883932526256
442,29137,0.16399999999999998,0.105,0.182,0.203,0.34600000000000003,0.09598437372822717
443,22045,0.112,0.084,0.085,0.253,0.467,0.09601041610158767
444,39059,0.101,0.162,0.13699999999999998,0.181,0.419,0.09613012014972204
445,27107,0.122,0.154,0.109,0.18600000000000005,0.428,0.09630160954002794
446,48011,0.08,0.066,0.116,0.25,0.488,0.09634832639958
447,27121,0.139,0.147,0.103,0.21600000000000005,0.395,0.09635870484808312
448,12113,0.047,0.068,0.166,0.265,0.453,0.0963638936531728
449,31131,0.11,0.097,0.09,0.275,0.428,0.0964416922290355
450,20055,0.166,0.08900000000000001,0.163,0.239,0.343,0.09655568341635826
451,31121,0.05,0.125,0.13699999999999998,0.234,0.454,0.0967212489580237
452,27057,0.078,0.15,0.16399999999999998,0.227,0.38,0.09701546268507924
453,16041,0.131,0.118,0.085,0.256,0.41,0.09710303805751908
454,19157,0.121,0.145,0.187,0.16399999999999998,0.383,0.09712363255150623
455,22017,0.058,0.079,0.158,0.209,0.4970000000000001,0.0971802449060508
456,20175,0.138,0.14,0.092,0.226,0.403,0.09725224933131367
457,45003,0.1,0.086,0.116,0.193,0.505,0.09725739046468397
458,46041,0.069,0.057,0.141,0.237,0.4970000000000001,0.09731392500562296
459,27059,0.104,0.099,0.215,0.14,0.442,0.09738069623903907
460,21101,0.07200000000000001,0.061,0.136,0.229,0.501,0.0975499871860576
461,27035,0.147,0.112,0.081,0.249,0.411,0.09773944955850733
462,28081,0.094,0.092,0.13,0.18,0.505,0.09774456506629922
463,21235,0.17600000000000002,0.062,0.113,0.174,0.476,0.09782637681116482
464,1099,0.112,0.041,0.182,0.28800000000000003,0.378,0.09806120537705017
465,40111,0.078,0.052000000000000005,0.204,0.276,0.39,0.09807650075323854
466,13233,0.106,0.071,0.192,0.145,0.485,0.09828529900244493
467,18019,0.068,0.06,0.141,0.228,0.501,0.09859513172565876
468,29031,0.08,0.109,0.13699999999999998,0.285,0.389,0.09860527369263776
469,12047,0.101,0.071,0.235,0.227,0.365,0.09888377015466188
470,21087,0.063,0.076,0.127,0.247,0.488,0.0990858213873206
471,13169,0.049,0.087,0.226,0.209,0.43,0.09915644204992434
472,13171,0.07,0.06,0.171,0.293,0.406,0.09917156850630122
473,20053,0.174,0.133,0.133,0.187,0.373,0.09921189444819607
474,29211,0.136,0.127,0.174,0.223,0.341,0.09937806599043872
475,39023,0.066,0.027000000000000003,0.19,0.247,0.471,0.09947864092356712
476,1053,0.114,0.026,0.188,0.285,0.387,0.09999499987499373
477,18009,0.093,0.152,0.106,0.203,0.447,0.10002999550134947
478,49025,0.061,0.041,0.226,0.227,0.445,0.10003499387714282
479,48359,0.084,0.065,0.109,0.278,0.464,0.10005498488331303
480,55035,0.042,0.076,0.203,0.255,0.424,0.10005498488331303
481,46049,0.205,0.079,0.146,0.198,0.3720000000000001,0.10007497189607394
482,21171,0.08199999999999999,0.134,0.185,0.15,0.448,0.10008995953640903
483,18093,0.092,0.117,0.109,0.191,0.491,0.1003543721020664
484,16049,0.045,0.094,0.16399999999999998,0.275,0.423,0.10036931802099686
485,13277,0.066,0.08800000000000001,0.122,0.227,0.496,0.10039920318408907
486,19017,0.048,0.062,0.197,0.268,0.424,0.10046890066085128
487,5053,0.08199999999999999,0.043,0.127,0.258,0.489,0.10046890066085128
488,54071,0.06,0.142,0.128,0.214,0.456,0.10057335631269347
489,56031,0.149,0.149,0.123,0.16,0.418,0.10062802790475422
490,54087,0.08199999999999999,0.024,0.191,0.21,0.493,0.10068266980965494
491,54069,0.108,0.068,0.092,0.243,0.49,0.10075713374248
492,22009,0.13,0.092,0.073,0.246,0.459,0.10084145972763384
493,19125,0.053,0.049,0.209,0.26,0.429,0.10088111815399352
494,45061,0.123,0.06,0.154,0.157,0.506,0.10091085174548872
495,39141,0.181,0.103,0.101,0.168,0.447,0.10094057657849988
496,20119,0.16399999999999998,0.123,0.115,0.235,0.362,0.10115334893121428
497,29025,0.109,0.133,0.211,0.18,0.3670000000000001,0.10119782606360672
498,18125,0.052000000000000005,0.08900000000000001,0.163,0.2,0.495,0.1013015300970326
499,30097,0.116,0.157,0.126,0.227,0.374,0.10141498903022177
500,5095,0.068,0.128,0.127,0.271,0.406,0.10144456614328834
501,20131,0.035,0.094,0.203,0.236,0.4320000000000001,0.10147413463538382
502,39097,0.037000000000000005,0.087,0.16699999999999998,0.262,0.447,0.10149384217774003
503,20105,0.171,0.132,0.16,0.163,0.375,0.10159724405711013
504,40113,0.077,0.103,0.23,0.218,0.3720000000000001,0.1016218480446011
505,18177,0.162,0.09,0.138,0.261,0.348,0.1016464460765845
506,54075,0.075,0.03,0.17,0.227,0.499,0.10165628362280417
507,39075,0.05,0.087,0.134,0.271,0.457,0.1020392081505928
508,40081,0.135,0.103,0.204,0.222,0.337,0.10210778618695046
509,17001,0.18,0.092,0.189,0.19,0.35,0.10212737145349428
510,17067,0.147,0.154,0.125,0.163,0.411,0.1022007827758672
511,29187,0.103,0.12,0.085,0.264,0.428,0.10222035022440493
512,31081,0.04,0.124,0.157,0.252,0.4270000000000001,0.1023181313355556
513,17055,0.099,0.166,0.119,0.211,0.405,0.10243534546239401
514,37079,0.07200000000000001,0.061,0.127,0.24,0.501,0.10245974819410793
515,18023,0.08800000000000001,0.033,0.132,0.285,0.462,0.10247438704378768
516,21193,0.123,0.093,0.111,0.171,0.502,0.10248414511523236
517,13249,0.07,0.102,0.117,0.214,0.4970000000000001,0.10249390225764657
518,49039,0.107,0.043,0.104,0.273,0.473,0.1025426740435415
519,26107,0.091,0.104,0.087,0.243,0.475,0.10255242561733977
520,31093,0.073,0.104,0.108,0.281,0.433,0.10265476121447073
521,54053,0.081,0.095,0.195,0.149,0.481,0.10281050529979904
522,45083,0.06,0.091,0.126,0.227,0.496,0.10282509421342634
523,39103,0.068,0.077,0.125,0.227,0.503,0.10283481900601568
524,18051,0.09,0.1,0.204,0.255,0.35100000000000003,0.10285426583277912
525,55037,0.053,0.073,0.14300000000000002,0.238,0.494,0.10288828893513588
526,13047,0.14300000000000002,0.152,0.114,0.217,0.375,0.10292715870944848
527,46102,0.15,0.075,0.139,0.281,0.355,0.10300970828033637
528,47149,0.081,0.073,0.121,0.215,0.51,0.1030291220966189
529,28135,0.061,0.086,0.118,0.274,0.461,0.10321337122679404
530,26075,0.11,0.08,0.133,0.166,0.511,0.10323274674249447
531,40119,0.083,0.068,0.129,0.207,0.514,0.10341179816636012
532,21057,0.067,0.106,0.224,0.229,0.374,0.10351328417164628
533,19039,0.078,0.16699999999999998,0.14300000000000002,0.194,0.418,0.1035326035604244
534,22021,0.102,0.061,0.098,0.241,0.498,0.10371595827065383
535,47071,0.142,0.14,0.107,0.241,0.371,0.10375933692926148
536,27165,0.149,0.053,0.225,0.221,0.35200000000000004,0.10380269746013343
537,17059,0.201,0.06,0.128,0.238,0.373,0.10381233067415448
538,54019,0.14,0.08800000000000001,0.226,0.13699999999999998,0.409,0.10391823709051268
539,31067,0.127,0.03,0.103,0.26,0.48,0.10404326023342407
540,22111,0.071,0.142,0.106,0.244,0.436,0.10414413089560064
541,39131,0.18600000000000005,0.124,0.124,0.158,0.409,0.10414413089560064
542,13129,0.172,0.1,0.201,0.157,0.369,0.10425929215182693
543,49055,0.068,0.129,0.114,0.269,0.42,0.10433120338613946
544,21019,0.084,0.125,0.202,0.235,0.354,0.10436953578511307
545,13021,0.043,0.094,0.17600000000000002,0.201,0.487,0.1043743263451315
546,13127,0.048,0.071,0.145,0.251,0.485,0.1043982758478319
547,20027,0.081,0.069,0.115,0.229,0.507,0.10445094542415594
548,47107,0.077,0.087,0.155,0.298,0.384,0.10473776778220928
549,49021,0.065,0.036000000000000004,0.22,0.262,0.417,0.10477117924314874
550,55081,0.073,0.03,0.154,0.284,0.46,0.10477595143924966
551,40063,0.08900000000000001,0.037000000000000005,0.146,0.213,0.514,0.10480458005259123
552,39069,0.038,0.111,0.189,0.197,0.465,0.10481889142707056
553,20145,0.053,0.096,0.13699999999999998,0.217,0.4970000000000001,0.10484750831564864
554,5073,0.12,0.08199999999999999,0.078,0.234,0.486,0.10504760825454333
555,12121,0.105,0.055,0.244,0.227,0.369,0.10510470969466593
556,29199,0.073,0.112,0.209,0.246,0.361,0.10526157893552616
557,55073,0.123,0.136,0.165,0.236,0.34,0.10530432089900202
558,55011,0.039,0.106,0.172,0.269,0.414,0.1053897528225586
559,29151,0.067,0.133,0.171,0.16,0.469,0.1054182147448912
560,1123,0.067,0.095,0.136,0.29600000000000004,0.406,0.10552250944703698
561,1005,0.067,0.121,0.12,0.201,0.491,0.10578752289377044
562,21169,0.048,0.109,0.134,0.222,0.487,0.10593866149805747
563,40079,0.142,0.152,0.156,0.196,0.354,0.10595753866525967
564,13189,0.07200000000000001,0.053,0.123,0.265,0.488,0.10601886624558858
565,19087,0.123,0.142,0.091,0.183,0.461,0.10608015837092252
566,18143,0.036000000000000004,0.073,0.168,0.263,0.46,0.106155546251715
567,13033,0.105,0.109,0.087,0.208,0.4920000000000001,0.10623558725775467
568,5083,0.14800000000000002,0.11,0.12,0.14300000000000002,0.479,0.1062402936742929
569,18137,0.054000000000000006,0.07400000000000001,0.15,0.294,0.429,0.10636728820459794
570,13113,0.06,0.086,0.131,0.218,0.505,0.10653168542738824
571,8079,0.049,0.07200000000000001,0.138,0.264,0.478,0.1065363787633126
572,13313,0.185,0.068,0.203,0.142,0.403,0.10665833300778706
573,47017,0.179,0.08800000000000001,0.163,0.234,0.337,0.10669582934679307
574,37107,0.109,0.041,0.112,0.228,0.51,0.1067098870770652
575,17127,0.097,0.043,0.232,0.256,0.373,0.10681760154581264
576,20191,0.104,0.039,0.115,0.298,0.444,0.10684100336481307
577,37075,0.095,0.07200000000000001,0.096,0.236,0.502,0.10704204781299732
578,51141,0.042,0.098,0.166,0.203,0.491,0.10706540057366806
579,27103,0.063,0.085,0.16399999999999998,0.29600000000000004,0.392,0.10710275439968857
580,13099,0.045,0.062,0.156,0.253,0.485,0.1071727577325507
581,26129,0.061,0.117,0.106,0.259,0.458,0.10725670142233537
582,26149,0.048,0.079,0.197,0.189,0.488,0.1073126274023705
583,31043,0.113,0.16699999999999998,0.131,0.163,0.425,0.10734057946554973
584,20015,0.053,0.133,0.122,0.222,0.47,0.10740111731262388
585,31005,0.14400000000000002,0.135,0.117,0.248,0.35600000000000004,0.10743835441777763
586,1037,0.055,0.131,0.16699999999999998,0.263,0.384,0.10747557862137798
587,39077,0.191,0.064,0.204,0.172,0.369,0.1075592859775482
588,18005,0.138,0.084,0.085,0.28600000000000003,0.406,0.10761970079869207
589,21145,0.085,0.058,0.232,0.255,0.37,0.10766150658429408
590,8103,0.111,0.092,0.07400000000000001,0.265,0.458,0.10769865365917998
591,48267,0.036000000000000004,0.126,0.165,0.207,0.466,0.10779146533933012
592,19171,0.066,0.053,0.209,0.181,0.491,0.1078100180873744
593,12079,0.16399999999999998,0.085,0.14800000000000002,0.264,0.34,0.1078146557755484
594,19111,0.17,0.146,0.131,0.161,0.392,0.10784711400867432
595,29055,0.16699999999999998,0.14800000000000002,0.136,0.159,0.391,0.10789810007595127
596,40133,0.095,0.034,0.225,0.16899999999999998,0.478,0.10793516572461452
597,13001,0.085,0.117,0.23,0.152,0.416,0.10793979803575696
598,5137,0.067,0.092,0.11,0.234,0.498,0.1079907403437906
599,18109,0.06,0.131,0.136,0.188,0.485,0.1080694221322572
600,18169,0.07,0.11,0.237,0.202,0.381,0.1081156787889712
601,54005,0.097,0.138,0.093,0.197,0.475,0.1081156787889712
602,39145,0.121,0.096,0.242,0.156,0.387,0.10815266986995743
604,29103,0.08199999999999999,0.112,0.182,0.271,0.353,0.10821737383618216
605,13255,0.07200000000000001,0.038,0.179,0.202,0.509,0.1082820391385386
606,48151,0.097,0.097,0.109,0.18600000000000005,0.51,0.108397416943394
607,28077,0.119,0.133,0.142,0.135,0.471,0.10843892290132727
608,20025,0.163,0.13,0.126,0.232,0.348,0.10854492157627643
609,29027,0.123,0.12,0.217,0.196,0.344,0.10855873986004076
610,48075,0.147,0.124,0.189,0.206,0.334,0.10872442227944926
611,20019,0.128,0.13699999999999998,0.185,0.214,0.337,0.10874741376235113
612,30049,0.149,0.107,0.08,0.185,0.479,0.10878878618681248
613,13191,0.034,0.076,0.188,0.221,0.481,0.10880716888146666
614,26069,0.1,0.084,0.099,0.206,0.511,0.10894494022211404
615,13087,0.093,0.04,0.171,0.18,0.516,0.10900000000000004
616,18107,0.07,0.116,0.168,0.156,0.49,0.10904586191139946
617,16071,0.083,0.173,0.153,0.185,0.406,0.10904586191139948
618,13131,0.063,0.139,0.116,0.264,0.417,0.10913294644606644
619,48037,0.058,0.134,0.114,0.221,0.473,0.1091924905842888
620,17087,0.124,0.05,0.189,0.141,0.496,0.1092657311328671
621,13027,0.092,0.165,0.124,0.235,0.385,0.10927030703718188
622,29121,0.118,0.127,0.158,0.258,0.338,0.10927030703718192
623,8105,0.061,0.14400000000000002,0.11,0.242,0.444,0.10929775843996073
624,18113,0.057,0.11,0.135,0.197,0.5,0.1094074951728628
625,28127,0.081,0.124,0.149,0.154,0.491,0.109453186340097
626,21121,0.187,0.073,0.103,0.165,0.471,0.10955363982999378
627,48045,0.105,0.077,0.113,0.187,0.518,0.10957645732546753
628,55101,0.061,0.067,0.16699999999999998,0.193,0.512,0.1095947079014311
629,1035,0.099,0.052000000000000005,0.259,0.192,0.399,0.10961751684835777
631,31135,0.069,0.16399999999999998,0.142,0.233,0.393,0.10980892495603442
632,27009,0.084,0.139,0.209,0.147,0.42,0.10981803130633876
633,28129,0.106,0.172,0.111,0.194,0.417,0.1099499886311954
634,5039,0.197,0.055,0.093,0.196,0.459,0.11004090148667443
635,45047,0.07400000000000001,0.087,0.226,0.151,0.463,0.11009087155618308
636,12007,0.106,0.168,0.172,0.173,0.381,0.11012265888544463
637,21127,0.155,0.091,0.151,0.125,0.479,0.11013627921806693
638,22101,0.066,0.02,0.179,0.28,0.454,0.11015443704181872
639,5049,0.105,0.121,0.226,0.197,0.35100000000000003,0.11028599185753372
640,17061,0.136,0.029,0.109,0.217,0.508,0.11032678731840244
641,55137,0.109,0.147,0.202,0.18600000000000005,0.35600000000000004,0.1103766279608142
642,30039,0.116,0.17,0.109,0.183,0.422,0.11039474625180316
643,31017,0.141,0.08199999999999999,0.16699999999999998,0.275,0.335,0.11044002897500524
644,19037,0.075,0.136,0.197,0.236,0.35600000000000004,0.11049434374663708
645,18003,0.07,0.14,0.099,0.228,0.464,0.110516967023168
646,13137,0.063,0.1,0.116,0.292,0.43,0.1105350623105628
647,29177,0.073,0.124,0.233,0.184,0.386,0.1105486318323298
648,21165,0.161,0.08800000000000001,0.067,0.215,0.468,0.110589330407594
649,39171,0.035,0.133,0.199,0.208,0.425,0.11067520047418032
650,47053,0.182,0.086,0.111,0.26,0.361,0.11071133636624572
651,12045,0.046,0.125,0.12,0.249,0.46,0.11076551810017414
652,30053,0.118,0.174,0.118,0.188,0.402,0.11088282103193442
653,39093,0.08900000000000001,0.097,0.099,0.207,0.508,0.11090085662428403
654,13107,0.062,0.044,0.142,0.252,0.5,0.11093691901256318
655,8087,0.083,0.161,0.116,0.245,0.396,0.11097747519204068
656,13079,0.057,0.051,0.231,0.192,0.468,0.110986485663796
657,12129,0.032,0.092,0.172,0.275,0.429,0.11106304515904472
658,21117,0.052000000000000005,0.056,0.146,0.245,0.5,0.11106754701531857
659,1033,0.08199999999999999,0.096,0.152,0.159,0.51,0.11106754701531857
660,20017,0.151,0.08199999999999999,0.212,0.225,0.331,0.1111665417290652
661,19175,0.03,0.125,0.172,0.21,0.462,0.11119352499134114
662,46087,0.113,0.154,0.14400000000000002,0.238,0.35,0.11120251795710384
663,18007,0.08199999999999999,0.126,0.112,0.183,0.496,0.11130139262381224
664,20047,0.052000000000000005,0.086,0.135,0.221,0.506,0.11131486872830602
665,39115,0.142,0.114,0.153,0.259,0.332,0.11133283433021902
666,41019,0.08199999999999999,0.052000000000000005,0.116,0.239,0.511,0.1113687568396092
667,22039,0.215,0.077,0.111,0.211,0.387,0.11143608033307703
668,17171,0.113,0.057,0.14800000000000002,0.162,0.52,0.11153026495081954
669,19099,0.102,0.105,0.233,0.212,0.34700000000000003,0.11154371340420756
670,5071,0.14400000000000002,0.103,0.205,0.221,0.328,0.11162437009900664
671,5091,0.064,0.124,0.106,0.219,0.487,0.11176314240392493
672,37137,0.036000000000000004,0.057,0.181,0.243,0.482,0.11180339887498952
673,21119,0.157,0.073,0.13,0.142,0.4970000000000001,0.11184811129384352
674,5109,0.064,0.061,0.2,0.17600000000000002,0.501,0.1118525815526848
675,5101,0.107,0.14,0.084,0.261,0.408,0.1119240814123574
676,17121,0.1,0.093,0.101,0.302,0.404,0.1119776763466719
677,29059,0.165,0.14300000000000002,0.16699999999999998,0.154,0.371,0.1119866063420086
678,8077,0.075,0.105,0.098,0.222,0.499,0.11199107107265294
679,1039,0.187,0.128,0.129,0.201,0.35600000000000004,0.11202678251204036
680,29093,0.133,0.091,0.07200000000000001,0.28,0.423,0.11202678251204043
681,39159,0.175,0.018000000000000002,0.099,0.245,0.463,0.11204017136723772
682,45001,0.117,0.102,0.243,0.166,0.371,0.1120535586226515
683,13103,0.044,0.064,0.145,0.272,0.475,0.11205802068571444
684,21073,0.08800000000000001,0.036000000000000004,0.142,0.214,0.521,0.11209817126073024
685,1001,0.053,0.07400000000000001,0.134,0.295,0.444,0.11210263154805956
686,5041,0.078,0.033,0.19,0.189,0.509,0.11212493032327826
687,5107,0.052000000000000005,0.061,0.134,0.276,0.477,0.11228089775202196
688,48375,0.067,0.063,0.113,0.272,0.485,0.1123788236279416
689,18155,0.08900000000000001,0.125,0.209,0.234,0.344,0.1123832727766904
690,18171,0.079,0.115,0.092,0.223,0.4920000000000001,0.1124099639711712
691,21199,0.13,0.123,0.096,0.16399999999999998,0.487,0.11244109569014353
692,37049,0.034,0.068,0.212,0.215,0.47,0.11246332735607638
693,42059,0.104,0.11,0.187,0.124,0.475,0.11252110913068712
694,1093,0.129,0.064,0.246,0.207,0.353,0.11264990013311155
695,40127,0.077,0.152,0.122,0.261,0.388,0.11265433857601755
696,22063,0.06,0.043,0.14400000000000002,0.29,0.463,0.11270758625753635
697,5103,0.151,0.097,0.06,0.242,0.449,0.11272089424769485
