,YEAR,COUNTY,pct_18_29
1295,12,Hidalgo Texas,1.4904070071957518
1307,12,Hill Texas,1.4968211956670032
1319,12,Hockley Texas,1.4985013683158854
1331,12,Hood Texas,1.4873708288045682
1343,12,Hopkins Texas,1.492368676518175
1355,12,Houston Texas,1.5352664576802508
1367,12,Howard Texas,1.5714324678158411
1379,12,Hudspeth Texas,1.5309046254604994
1391,12,Hunt Texas,1.492261192364647
1403,12,Hutchinson Texas,1.5054446460980035
1415,12,Irion Texas,1.5084635416666667
1427,12,Jack Texas,1.5648573027420258
1439,12,Jackson Texas,1.497628726287263
1451,12,Jasper Texas,1.4947507669790876
1463,12,Jeff Davis Texas,1.5118733509234827
1475,12,Jefferson Texas,1.5113151670542404
1487,12,Jim Hogg Texas,1.5126923076923078
1499,12,Jim Wells Texas,1.496171137789635
1511,12,Johnson Texas,1.4999345910804984
1523,12,Jones Texas,1.6274958920480007
1535,12,Karnes Texas,1.5856034869559643
1547,12,Kaufman Texas,1.4929711943828312
1559,12,Kendall Texas,1.4901857435010857
1571,12,Kenedy Texas,1.5247524752475248
1583,12,Kent Texas,1.5091863517060367
1595,12,Kerr Texas,1.4814828897338403
1607,12,Kimble Texas,1.490200599492737
1631,12,Kinney Texas,1.5486773929642759
1643,12,Kleberg Texas,1.508213820078227
1655,12,Knox Texas,1.4890829694323144
1667,12,Lamar Texas,1.4813373713873121
1679,12,Lamb Texas,1.4960055844256572
1691,12,Lampasas Texas,1.491226432704872
1703,12,La Salle Texas,1.5884308510638299
1715,12,Lavaca Texas,1.4893817604445767
1727,12,Lee Texas,1.5033934682986252
1739,12,Leon Texas,1.4972420133302689
1751,12,Liberty Texas,1.493929879050998
1763,12,Limestone Texas,1.513461620514571
1775,12,Lipscomb Texas,1.5112898236931642
1787,12,Live Oak Texas,1.5492750061440157
1799,12,Llano Texas,1.4844230328056893
1823,12,Lubbock Texas,1.4926763456751961
1835,12,Lynn Texas,1.512686943370862
1847,12,McCulloch Texas,1.503882765531062
1859,12,McLennan Texas,1.4881129127163193
1871,12,McMullen Texas,1.5275908479138627
1883,12,Madison Texas,1.5758891066928031
1895,12,Marion Texas,1.4907651715039578
1907,12,Martin Texas,1.501819442037775
1919,12,Mason Texas,1.5114646700982686
1931,12,Matagorda Texas,1.5028245503916164
1943,12,Maverick Texas,1.5013793808112803
1955,12,Medina Texas,1.5162259615384615
1967,12,Menard Texas,1.4985968194574368
1979,12,Midland Texas,1.5076060893955845
1991,12,Milam Texas,1.4936953631712524
2003,12,Mills Texas,1.4998973938025857
2015,12,Mitchell Texas,1.6057343475716794
2027,12,Montague Texas,1.4912201029367242
2039,12,Montgomery Texas,1.4948525743713688
2051,12,Moore Texas,1.5186723973256924
2063,12,Morris Texas,1.4800613496932515
2075,12,Motley Texas,1.51
2087,12,Nacogdoches Texas,1.48110545365315
2099,12,Navarro Texas,1.4908905872727636
2111,12,Newton Texas,1.5128356013240163
2123,12,Nolan Texas,1.4989805627293733
2135,12,Nueces Texas,1.4941125163541213
2147,12,Ochiltree Texas,1.5017283448556324
2159,12,Oldham Texas,1.5241477272727273
2171,12,Orange Texas,1.4958751019233536
2183,12,Palo Pinto Texas,1.4912124430436122
2195,12,Panola Texas,1.4962059153229283
2207,12,Parker Texas,1.498194263637509
2219,12,Parmer Texas,1.5172306090577825
2231,12,Pecos Texas,1.5670226884914364
2243,12,Polk Texas,1.5405526454150682
2255,12,Potter Texas,1.5139121917983223
2267,12,Presidio Texas,1.5129773269689737
2279,12,Rains Texas,1.4994406264983218
2291,12,Randall Texas,1.4906363233681643
2303,12,Reagan Texas,1.5341647181085996
2315,12,Real Texas,1.4939165701042874
2327,12,Red River Texas,1.4857356732928553
2339,12,Reeves Texas,1.6116049073610417
2351,12,Refugio Texas,1.4945308002302822
2363,12,Roberts Texas,1.4953161592505855
2375,12,Robertson Texas,1.4917418296825582
2387,12,Rockwall Texas,1.493885526378497
2399,12,Runnels Texas,1.5067225253312548
2411,12,Rusk Texas,1.537367202146822
2423,12,Sabine Texas,1.489470688673876
2435,12,San Augustine Texas,1.4930193031443486
2447,12,San Jacinto Texas,1.4978342977927164
2459,12,San Patricio Texas,1.5042259853139517
2471,12,San Saba Texas,1.541701073492981
2483,12,Schleicher Texas,1.4962406015037595
2495,12,Scurry Texas,1.540501706280309
2507,12,Shackelford Texas,1.4885145482388975
2519,12,Shelby Texas,1.4960037983698662
2531,12,Sherman Texas,1.5215089344804764
2543,12,Smith Texas,1.4823137172342975
2555,12,Somervell Texas,1.4938650306748467
2567,12,Starr Texas,1.487939597419275
2579,12,Stephens Texas,1.5265855221012172
2591,12,Sterling Texas,1.5058094500387296
2603,12,Stonewall Texas,1.4874074074074075
2615,12,Sutton Texas,1.5105932203389831
2627,12,Swisher Texas,1.5346762200892254
2651,12,Taylor Texas,1.4863294550617965
2663,12,Terrell Texas,1.5038659793814433
2675,12,Terry Texas,1.527356731782443
2687,12,Throckmorton Texas,1.4783477681545636
2699,12,Titus Texas,1.4899236641221374
2711,12,Tom Green Texas,1.4976090604026846
2723,12,Travis Texas,1.505307099000435
2735,12,Trinity Texas,1.4805132755443315
2747,12,Tyler Texas,1.5395902547065339
2759,12,Upshur Texas,1.4929466146145187
2771,12,Upton Texas,1.5042384468143286
2783,12,Uvalde Texas,1.4908567368460417
2795,12,Val Verde Texas,1.511045385007649
2807,12,Van Zandt Texas,1.48830182010956
2819,12,Victoria Texas,1.4899005256070543
2831,12,Walker Texas,1.5807375532745884
2843,12,Waller Texas,1.4978278970423198
2855,12,Ward Texas,1.5069178196366062
2867,12,Washington Texas,1.4887408728610445
2879,12,Webb Texas,1.4921019909489177
2891,12,Wharton Texas,1.4912166714794495
2903,12,Wheeler Texas,1.5021756329113924
2915,12,Wichita Texas,1.5168418664448309
2927,12,Wilbarger Texas,1.491659487822069
2939,12,Willacy Texas,1.5532821425227081
2951,12,Williamson Texas,1.4929938311847748
2963,12,Wilson Texas,1.5018993538280792
2975,12,Winkler Texas,1.5166042446941324
2987,12,Wise Texas,1.5009716506630086
2999,12,Wood Texas,1.4963218340323678
3011,12,Yoakum Texas,1.5088947549638472
3023,12,Young Texas,1.4965019433647972
3035,12,Zapata Texas,1.4972847168347556
3047,12,Zavala Texas,1.5091216216216217
11,12,Beaver Utah,1.507898658718331
23,12,Box Elder Utah,1.5098668950504943
35,12,Cache Utah,1.5002611291692975
47,12,Carbon Utah,1.4966524947466158
71,12,Davis Utah,1.5051071646585894
83,12,Duchesne Utah,1.5055672585013542
95,12,Emery Utah,1.5088893328006392
107,12,Garfield Utah,1.5232627202534152
119,12,Grand Utah,1.5030756612671725
131,12,Iron Utah,1.4994255912762815
143,12,Juab Utah,1.5124407089955896
155,12,Kane Utah,1.5038042099923916
167,12,Millard Utah,1.513042159538975
179,12,Morgan Utah,1.5144341801385681
191,12,Piute Utah,1.5145368492224476
203,12,Rich Utah,1.5155054369714056
227,12,San Juan Utah,1.5003266266004704
239,12,Sanpete Utah,1.5269077862891496
251,12,Sevier Utah,1.5100832562442184
263,12,Summit Utah,1.5120892158025863
275,12,Tooele Utah,1.5076876236870147
287,12,Uintah Utah,1.5074718755247103
299,12,Utah Utah,1.5051718311630136
311,12,Wasatch Utah,1.5089613094365082
323,12,Washington Utah,1.4960463177814323
335,12,Wayne Utah,1.5116193286610107
347,12,Weber Utah,1.5034183534258472
11,12,Addison Vermont,1.4994153954917475
23,12,Bennington Vermont,1.4870031012122922
35,12,Caledonia Vermont,1.4991831427333044
47,12,Chittenden Vermont,1.4890825161503047
59,12,Essex Vermont,1.5026772675644977
71,12,Franklin Vermont,1.4983401481721388
83,12,Grand Isle Vermont,1.5064270905321355
95,12,Lamoille Vermont,1.5001577162684332
107,12,Orange Vermont,1.5020766994323689
119,12,Orleans Vermont,1.5009801383289567
131,12,Rutland Vermont,1.4951968517468337
143,12,Washington Vermont,1.4972863770994196
155,12,Windham Vermont,1.4893894178390412
167,12,Windsor Vermont,1.4896661944716865
11,12,Accomack Virginia,1.4866938977596238
23,12,Albemarle Virginia,1.4785420287203879
35,12,Alleghany Virginia,1.4885598923283985
47,12,Amelia Virginia,1.493191327500951
59,12,Amherst Virginia,1.485999050783104
71,12,Appomattox Virginia,1.4851360693859594
83,12,Arlington Virginia,1.501123111610272
95,12,Augusta Virginia,1.5076365176420763
107,12,Bath Virginia,1.5061490233904027
119,12,Bedford Virginia,1.4920819777966252
131,12,Bland Virginia,1.548407643312102
143,12,Botetourt Virginia,1.4965438822226877
155,12,Brunswick Virginia,1.53607294683014
167,12,Buchanan Virginia,1.5064749571510188
179,12,Buckingham Virginia,1.5491602519244227
191,12,Campbell Virginia,1.4858886763232213
203,12,Caroline Virginia,1.4951342554922702
215,12,Carroll Virginia,1.4961901245342553
227,12,Charles City Virginia,1.4847048685911246
239,12,Charlotte Virginia,1.4955387205387205
251,12,Chesterfield Virginia,1.4816270882818126
263,12,Clarke Virginia,1.4952459128531363
275,12,Craig Virginia,1.4979536152796726
287,12,Culpeper Virginia,1.4993061496055509
299,12,Cumberland Virginia,1.483789770438985
311,12,Dickenson Virginia,1.5092890068445313
323,12,Dinwiddie Virginia,1.4903307174887892
335,12,Essex Virginia,1.468638729115311
347,12,Fairfax Virginia,1.4963948717769961
359,12,Fauquier Virginia,1.4944118390384993
371,12,Floyd Virginia,1.5035875293669438
383,12,Fluvanna Virginia,1.4582324899156582
395,12,Franklin Virginia,1.4918632454230756
407,12,Frederick Virginia,1.4981917526004054
419,12,Giles Virginia,1.4944377990430622
431,12,Gloucester Virginia,1.492315518903288
443,12,Goochland Virginia,1.4908853618490296
455,12,Grayson Virginia,1.5141479099678457
467,12,Greene Virginia,1.486856047227408
479,12,Greensville Virginia,1.6283521524347213
491,12,Halifax Virginia,1.4794314529208812
503,12,Hanover Virginia,1.4897834196314237
515,12,Henrico Virginia,1.4744905053533968
527,12,Henry Virginia,1.480942302747394
539,12,Highland Virginia,1.4958904109589042
551,12,Isle of Wight Virginia,1.4900697943895012
563,12,James City Virginia,1.4833187407707487
575,12,King and Queen Virginia,1.5096085409252669
587,12,King George Virginia,1.506260247428827
599,12,King William Virginia,1.4891532540237928
611,12,Lancaster Virginia,1.47250778081675
623,12,Lee Virginia,1.521495965503992
635,12,Loudoun Virginia,1.4961188572755104
647,12,Louisa Virginia,1.4946396743901467
659,12,Lunenburg Virginia,1.5288619219416202
671,12,Madison Virginia,1.4844280220194555
683,12,Mathews Virginia,1.4841521394611727
695,12,Mecklenburg Virginia,1.4871023637493053
707,12,Middlesex Virginia,1.4905499905499906
719,12,Montgomery Virginia,1.5173390165930887
731,12,Nelson Virginia,1.4833221701272605
743,12,New Kent Virginia,1.509202719674332
755,12,Northampton Virginia,1.4789069171648164
767,12,Northumberland Virginia,1.4898718478710211
779,12,Nottoway Virginia,1.541032037815126
791,12,Orange Virginia,1.4889476667296428
803,12,Page Virginia,1.4947703121077733
815,12,Patrick Virginia,1.4961381190368015
827,12,Pittsylvania Virginia,1.4924445769957253
839,12,Powhatan Virginia,1.516828544448941
851,12,Prince Edward Virginia,1.4999561441978775
863,12,Prince George Virginia,1.5370635934607462
875,12,Prince William Virginia,1.4999457833246517
887,12,Pulaski Virginia,1.5011608428600818
899,12,Rappahannock Virginia,1.4915875169606514
911,12,Richmond Virginia,1.5643355868336473
923,12,Roanoke Virginia,1.481823200900346
935,12,Rockbridge Virginia,1.4946617640544013
947,12,Rockingham Virginia,1.49110411480451
959,12,Russell Virginia,1.488490182802979
971,12,Scott Virginia,1.5027357878141518
983,12,Shenandoah Virginia,1.4906456346294938
995,12,Smyth Virginia,1.4888386925325539
1007,12,Southampton Virginia,1.517100561510975
1019,12,Spotsylvania Virginia,1.4921117351246191
1031,12,Stafford Virginia,1.5048207113983334
1043,12,Surry Virginia,1.4961071317346621
1055,12,Sussex Virginia,1.5957523075544404
1067,12,Tazewell Virginia,1.495775341790861
1079,12,Warren Virginia,1.4984065332138232
1091,12,Washington Virginia,1.4931708224786007
1103,12,Westmoreland Virginia,1.4878712184290868
1115,12,Wise Virginia,1.5209587245539415
1127,12,Wythe Virginia,1.4885650536884674
1139,12,York Virginia,1.4908611599297013
11,12,Adams Washington,1.5107341240054046
23,12,Asotin Washington,1.4893277831901515
35,12,Benton Washington,1.5011155144576545
47,12,Chelan Washington,1.5011139896373058
59,12,Clallam Washington,1.4938381761518666
71,12,Clark Washington,1.494313259230585
83,12,Columbia Washington,1.4878293601003765
95,12,Cowlitz Washington,1.4951036684057761
107,12,Douglas Washington,1.5059292178037718
119,12,Ferry Washington,1.5140946636947685
131,12,Franklin Washington,1.515889185272311
143,12,Garfield Washington,1.4876404494382023
155,12,Grant Washington,1.508385089990075
167,12,Grays Harbor Washington,1.5111842368207191
179,12,Island Washington,1.4979739490962052
191,12,Jefferson Washington,1.489308215139195
215,12,Kitsap Washington,1.5112405285240154
227,12,Kittitas Washington,1.5049546260561177
239,12,Klickitat Washington,1.5063991081382386
251,12,Lewis Washington,1.500737234688441
263,12,Lincoln Washington,1.509370143523174
275,12,Mason Washington,1.5187814521926672
287,12,Okanogan Washington,1.5050067466799233
299,12,Pacific Washington,1.496595612122291
311,12,Pend Oreille Washington,1.510929758088021
335,12,San Juan Washington,1.483392105562507
347,12,Skagit Washington,1.4948105723462715
359,12,Skamania Washington,1.509227840768021
371,12,Snohomish Washington,1.5019639136194278
395,12,Stevens Washington,1.499092360518776
407,12,Thurston Washington,1.4889445714128369
419,12,Wahkiakum Washington,1.4986631016042782
431,12,Walla Walla Washington,1.5094140882159315
443,12,Whatcom Washington,1.4940304562327968
455,12,Whitman Washington,1.508981318856778
467,12,Yakima Washington,1.499603384979651
11,12,Barbour West Virginia,1.4885347606593273
23,12,Berkeley West Virginia,1.4972434568812882
35,12,Boone West Virginia,1.498019294402759
47,12,Braxton West Virginia,1.5044063910582504
59,12,Brooke West Virginia,1.4939149459865992
71,12,Cabell West Virginia,1.4878786230898906
83,12,Calhoun West Virginia,1.5007736671824448
95,12,Clay West Virginia,1.505641748942172
107,12,Doddridge West Virginia,1.5565814393939394
119,12,Fayette West Virginia,1.5032542564731406
131,12,Gilmer West Virginia,1.59248370190464
143,12,Grant West Virginia,1.4987033195020747
155,12,Greenbrier West Virginia,1.4896716865731925
167,12,Hampshire West Virginia,1.5092556634304206
179,12,Hancock West Virginia,1.4867060048594238
191,12,Hardy West Virginia,1.5046457607433217
203,12,Harrison West Virginia,1.4921642678720115
215,12,Jackson West Virginia,1.4973754199328106
227,12,Jefferson West Virginia,1.4962902040387778
239,12,Kanawha West Virginia,1.481799196065662
251,12,Lewis West Virginia,1.4975796819010498
263,12,Lincoln West Virginia,1.4950757018962222
275,12,Logan West Virginia,1.4930510009681752
287,12,McDowell West Virginia,1.489729913753972
299,12,Marion West Virginia,1.4948637466114996
311,12,Marshall West Virginia,1.4964789885689955
323,12,Mason West Virginia,1.4829159752602203
335,12,Mercer West Virginia,1.4798155144831342
347,12,Mineral West Virginia,1.4980646121780556
359,12,Mingo West Virginia,1.4942366803278688
371,12,Monongalia West Virginia,1.5138809983713972
383,12,Monroe West Virginia,1.4982297551789077
395,12,Morgan West Virginia,1.5022925520017893
407,12,Nicholas West Virginia,1.4925702155453953
419,12,Ohio West Virginia,1.4837362053560648
431,12,Pendleton West Virginia,1.5033720763380687
443,12,Pleasants West Virginia,1.542225201072386
455,12,Pocahontas West Virginia,1.5117012246877652
467,12,Preston West Virginia,1.512353433835846
479,12,Putnam West Virginia,1.4930735163861824
491,12,Raleigh West Virginia,1.5018742928804134
503,12,Randolph West Virginia,1.5198815124586165
515,12,Ritchie West Virginia,1.4987439815783965
527,12,Roane West Virginia,1.4929865575686734
539,12,Summers West Virginia,1.4547840610832736
551,12,Taylor West Virginia,1.5070380353399222
563,12,Tucker West Virginia,1.5085538821465128
575,12,Tyler West Virginia,1.5037830287510185
587,12,Upshur West Virginia,1.495739576439444
599,12,Wayne West Virginia,1.489162986650424
611,12,Webster West Virginia,1.5029578506285433
623,12,Wetzel West Virginia,1.4894789246598075
635,12,Wirt West Virginia,1.508675485311802
647,12,Wood West Virginia,1.485152901171005
659,12,Wyoming West Virginia,1.4939197803275472
11,12,Adams Wisconsin,1.5321463897131553
23,12,Ashland Wisconsin,1.501670736409202
35,12,Barron Wisconsin,1.4998894881089204
47,12,Bayfield Wisconsin,1.50804735301942
59,12,Brown Wisconsin,1.4961367193111113
71,12,Buffalo Wisconsin,1.5100913206967999
83,12,Burnett Wisconsin,1.5116776956014013
95,12,Calumet Wisconsin,1.5042424484417736
107,12,Chippewa Wisconsin,1.5195026137523586
119,12,Clark Wisconsin,1.505406338068672
131,12,Columbia Wisconsin,1.5110547173746784
143,12,Crawford Wisconsin,1.519434628975265
155,12,Dane Wisconsin,1.4967193773493448
167,12,Dodge Wisconsin,1.5280228600052368
179,12,Door Wisconsin,1.4945785745265288
191,12,Douglas Wisconsin,1.5008342989571264
203,12,Dunn Wisconsin,1.5015208957855757
215,12,Eau Claire Wisconsin,1.4953653269116831
227,12,Florence Wisconsin,1.5145518044237485
239,12,Fond du Lac Wisconsin,1.4919006218388249
251,12,Forest Wisconsin,1.5056641492669924
263,12,Grant Wisconsin,1.5192752580726685
275,12,Green Wisconsin,1.4970238095238095
287,12,Green Lake Wisconsin,1.5027229947655052
299,12,Iowa Wisconsin,1.5033786637384914
311,12,Iron Wisconsin,1.5041322314049588
323,12,Jackson Wisconsin,1.5354357409291286
335,12,Jefferson Wisconsin,1.4998289469027593
347,12,Juneau Wisconsin,1.5329935923858058
359,12,Kenosha Wisconsin,1.4945358897387961
371,12,Kewaunee Wisconsin,1.5083194675540765
383,12,La Crosse Wisconsin,1.4876287960954446
395,12,Lafayette Wisconsin,1.505970597059706
407,12,Langlade Wisconsin,1.5039345458335505
419,12,Lincoln Wisconsin,1.5066502373790454
431,12,Manitowoc Wisconsin,1.4998290728149808
443,12,Marathon Wisconsin,1.50229932494178
455,12,Marinette Wisconsin,1.502899628252788
467,12,Marquette Wisconsin,1.5082188262488763
479,12,Menominee Wisconsin,1.497585601404741
491,12,Milwaukee Wisconsin,1.4840609225082106
503,12,Monroe Wisconsin,1.5073616846474824
515,12,Oconto Wisconsin,1.5133403638281044
527,12,Oneida Wisconsin,1.5015311139204945
539,12,Outagamie Wisconsin,1.4998908907044202
551,12,Ozaukee Wisconsin,1.4920814606426738
563,12,Pepin Wisconsin,1.5067929188966653
575,12,Pierce Wisconsin,1.497637647939374
587,12,Polk Wisconsin,1.503917045428591
599,12,Portage Wisconsin,1.5050019781834625
611,12,Price Wisconsin,1.5114972661223878
623,12,Racine Wisconsin,1.4958662530372724
635,12,Richland Wisconsin,1.504521214931602
647,12,Rock Wisconsin,1.4928560059747542
659,12,Rusk Wisconsin,1.5086754126110875
671,12,St. Croix Wisconsin,1.5000165404082173
683,12,Sauk Wisconsin,1.4979050929518016
695,12,Sawyer Wisconsin,1.5123203285420945
707,12,Shawano Wisconsin,1.504095454656593
719,12,Sheboygan Wisconsin,1.504300329460725
731,12,Taylor Wisconsin,1.5086270461583837
743,12,Trempealeau Wisconsin,1.5061553509393235
755,12,Vernon Wisconsin,1.5044448770358834
767,12,Vilas Wisconsin,1.5076368551475559
779,12,Walworth Wisconsin,1.4999422343743982
791,12,Washburn Wisconsin,1.4956106870229007
803,12,Washington Wisconsin,1.49691988767514
815,12,Waukesha Wisconsin,1.4920360813264786
827,12,Waupaca Wisconsin,1.5072563247695627
839,12,Waushara Wisconsin,1.5264083786769218
851,12,Winnebago Wisconsin,1.5027602133711833
863,12,Wood Wisconsin,1.4924861984410744
11,12,Albany Wyoming,1.5180812757201647
23,12,Big Horn Wyoming,1.5014418999151824
47,12,Carbon Wyoming,1.5322297297297298
59,12,Converse Wyoming,1.5112140066560555
83,12,Fremont Wyoming,1.502534321591401
95,12,Goshen Wyoming,1.525773976231928
107,12,Hot Springs Wyoming,1.5046453659641967
119,12,Johnson Wyoming,1.5038484310242748
143,12,Lincoln Wyoming,1.5095310136157338
167,12,Niobrara Wyoming,1.4575551782682512
179,12,Park Wyoming,1.4976022470370625
191,12,Platte Wyoming,1.5029190992493744
215,12,Sublette Wyoming,1.535957684874377
227,12,Sweetwater Wyoming,1.5150320005667997
239,12,Teton Wyoming,1.517473576542789
251,12,Uinta Wyoming,1.5054879857609018
263,12,Washakie Wyoming,1.5077514413837283
275,12,Weston Wyoming,1.5231702035513208
